Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
567,CA-2023-156951,1/10/23,8/10/23,Standard Class,EB-13840,Ellis Ballard,Corporate,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0,45.0016
568,CA-2023-156951,1/10/23,8/10/23,Standard Class,EB-13840,Ellis Ballard,Corporate,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672
569,CA-2023-156951,1/10/23,8/10/23,Standard Class,EB-13840,Ellis Ballard,Corporate,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0,9.3312
570,CA-2023-156951,1/10/23,8/10/23,Standard Class,EB-13840,Ellis Ballard,Corporate,Pakistan,Chiniot,Punjab,35400,central-eastern,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0
571,CA-2023-164826,28/12/2023,4/1/20,Standard Class,JF-15415,Jennifer Ferguson,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-LA-10001297,Office Supplies,Labels,Avery 473,72.45,7,0,34.776
572,CA-2023-164826,28/12/2023,4/1/20,Standard Class,JF-15415,Jennifer Ferguson,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,4,0,6.4216
573,CA-2023-164826,28/12/2023,4/1/20,Standard Class,JF-15415,Jennifer Ferguson,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,33.264,7,0.2,11.2266
574,CA-2023-164826,28/12/2023,4/1/20,Standard Class,JF-15415,Jennifer Ferguson,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,3,0,4.0095
575,CA-2022-127250,3/11/22,7/11/22,Standard Class,SF-20200,Sarah Foster,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.82,3,0,2.3814
576,CA-2021-149713,18/09/2021,22/09/2021,Second Class,TG-21640,Trudy Glocke,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,0,78.7528
577,CA-2021-149713,18/09/2021,22/09/2021,Second Class,TG-21640,Trudy Glocke,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4,0,9.7608
578,CA-2021-149713,18/09/2021,22/09/2021,Second Class,TG-21640,Trudy Glocke,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0,2.19
579,CA-2023-118640,20/07/2023,26/07/2023,Standard Class,CS-11950,Carlos Soltero,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2,0.2,8.714
580,CA-2023-118640,20/07/2023,26/07/2023,Standard Class,CS-11950,Carlos Soltero,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,1,0.6,-5.7148
581,CA-2021-132906,10/9/21,14/09/2021,Standard Class,CC-12145,Charles Crestani,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4,0,1.5456
582,CA-2024-145233,1/1/24,2/1/24,Standard Class,DV-13465,Dianna Vittorini,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173
583,CA-2024-145233,1/1/24,2/1/24,Standard Class,DV-13465,Dianna Vittorini,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386
584,CA-2024-145233,1/1/24,2/1/24,Standard Class,DV-13465,Dianna Vittorini,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046
585,CA-2024-145233,1/1/24,2/1/24,Standard Class,DV-13465,Dianna Vittorini,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481
586,CA-2024-145233,1/1/24,2/1/24,Standard Class,DV-13465,Dianna Vittorini,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4,0.2,30.4776
587,CA-2021-128139,3/7/21,9/7/21,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0,4.9686
588,CA-2021-128139,3/7/21,9/7/21,Standard Class,BD-11725,Bruce Degenhardt,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3,0,144.5157
589,US-2022-156986,20/03/2022,24/03/2022,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
590,US-2022-156986,20/03/2022,24/03/2022,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576
591,US-2022-156986,20/03/2022,24/03/2022,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,0.7,-12.8961
592,US-2022-156986,20/03/2022,24/03/2022,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368,2,0.2,3.6288
593,CA-2020-135405,9/1/20,13/01/2020,Standard Class,MS-17830,Melanie Seite,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168
594,CA-2020-135405,9/1/20,13/01/2020,Standard Class,MS-17830,Melanie Seite,Consumer,Pakistan,Chiniot,Punjab,35400,central-eastern,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,3,0.2,9.75
595,CA-2020-135405,8/8/20,15/08/2020,Standard Class,LR-16915,Lena Radford,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.0748
596,CA-2020-135405,8/8/20,15/08/2020,Standard Class,LR-16915,Lena Radford,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913
597,CA-2020-135405,8/8/20,15/08/2020,Standard Class,LR-16915,Lena Radford,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
598,CA-2020-135405,8/8/20,15/08/2020,Standard Class,LR-16915,Lena Radford,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.7728
599,CA-2022-120180,14/07/2022,16/07/2022,First Class,TP-21130,Theone Pippenger,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.632,2,0.2,1.0178
600,US-2022-100720,16/07/2022,21/07/2022,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.982,3,0.4,-28.7964
601,US-2022-100720,16/07/2022,21/07/2022,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376,4,0.4,-115.3544
602,US-2022-100720,16/07/2022,21/07/2022,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2,0.2,0.73
603,CA-2020-149958,15/03/2020,19/03/2020,Standard Class,AS-10240,Alan Shonely,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847
604,CA-2020-149958,15/03/2020,19/03/2020,Standard Class,AS-10240,Alan Shonely,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408
605,CA-2020-149958,15/03/2020,19/03/2020,Standard Class,AS-10240,Alan Shonely,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338
606,CA-2020-149958,15/03/2020,19/03/2020,Standard Class,AS-10240,Alan Shonely,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188,4,0.7,-31.6712
607,CA-2020-149958,15/03/2020,19/03/2020,Standard Class,AS-10240,Alan Shonely,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.904,3,0.2,47.8152
608,US-2020-105767,23/05/2020,27/05/2020,Standard Class,AR-10510,Andrew Roberts,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7,-2.6256
609,US-2020-105767,23/05/2020,27/05/2020,Standard Class,AR-10510,Andrew Roberts,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-AR-10001246,Office Supplies,Art,Newell 317,21.168,9,0.2,2.3814
610,US-2020-105767,23/05/2020,27/05/2020,Standard Class,AR-10510,Andrew Roberts,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-PH-10003092,Technology,Phones,Motorola L804,55.188,2,0.4,-10.1178
611,CA-2022-161816,28/04/2022,1/5/22,First Class,NB-18655,Nona Balk,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.576,3,0.2,41.5773
612,CA-2022-161816,28/04/2022,1/5/22,First Class,NB-18655,Nona Balk,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.712,4,0.2,5.6956
613,CA-2022-121223,11/9/22,13/09/2022,Second Class,GD-14590,Giulietta Dortch,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64
614,CA-2022-121223,11/9/22,13/09/2022,Second Class,GD-14590,Giulietta Dortch,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,9,0.4,-157.9383
615,CA-2023-138611,14/11/2023,17/11/2023,Second Class,CK-12595,Clytie Kelty,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.94,10,0.4,15.992
616,CA-2023-138611,14/11/2023,17/11/2023,Second Class,CK-12595,Clytie Kelty,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648,2,0.7,-2.7968
617,CA-2023-117947,18/08/2023,23/08/2023,Second Class,NG-18355,Nat Gilpin,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,2,0,15.7872
618,CA-2023-117947,18/08/2023,23/08/2023,Second Class,NG-18355,Nat Gilpin,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814
619,CA-2023-117947,18/08/2023,23/08/2023,Second Class,NG-18355,Nat Gilpin,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.424,9,0.2,33.57
620,CA-2023-117947,18/08/2023,23/08/2023,Second Class,NG-18355,Nat Gilpin,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,1,0,10.9939
621,CA-2023-117947,18/08/2023,23/08/2023,Second Class,NG-18355,Nat Gilpin,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,3,0,27.2862
622,US-2020-111171,26/12/2020,31/12/2020,Standard Class,CA-12265,Christina Anderson,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,0.8,-14.773
623,CA-2021-138009,29/11/2021,3/12/21,Standard Class,SF-20965,Sylvia Foulston,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2,0,87.5684
624,CA-2021-138009,29/11/2021,3/12/21,Standard Class,SF-20965,Sylvia Foulston,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,5,0.1,178.901
625,CA-2021-138009,29/11/2021,3/12/21,Standard Class,SF-20965,Sylvia Foulston,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,0,130.87
626,CA-2021-138009,29/11/2021,3/12/21,Standard Class,SF-20965,Sylvia Foulston,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,9,0,46.9278
627,CA-2023-163020,15/09/2023,19/09/2023,Standard Class,MO-17800,Meg O'Connel,Home Office,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,7,0,12.0904
628,CA-2023-153787,19/05/2023,23/05/2023,Standard Class,AT-10735,Annie Thurman,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,0,28.1764
629,CA-2023-133431,17/12/2023,21/12/2023,Standard Class,LC-17140,Logan Currie,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,0.2,5.1435
630,CA-2023-133431,17/12/2023,21/12/2023,Standard Class,LC-17140,Logan Currie,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,0,6.0858
631,US-2022-135720,11/12/22,13/12/2022,Second Class,FM-14380,Fred McMath,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2,-51.7191
632,US-2022-135720,11/12/22,13/12/2022,Second Class,FM-14380,Fred McMath,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95
633,US-2022-135720,11/12/22,13/12/2022,Second Class,FM-14380,Fred McMath,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,4,0.2,30.0768
634,CA-2023-144694,24/09/2023,26/09/2023,Second Class,BD-11605,Brian Dahlen,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3,0.2,2.4585
635,CA-2023-144694,24/09/2023,26/09/2023,Second Class,BD-11605,Brian Dahlen,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944,3,0.2,85.5297
636,CA-2021-168004,4/10/21,9/10/21,Second Class,DJ-13420,Denny Joy,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0,43.2234
637,US-2022-123470,15/08/2022,21/08/2022,Standard Class,ME-17725,Max Engle,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,0.7,-13.8468
638,US-2022-123470,15/08/2022,21/08/2022,Standard Class,ME-17725,Max Engle,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2,12.2328
639,CA-2022-115917,20/05/2022,25/05/2022,Standard Class,RB-19465,Rick Bensley,Home Office,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0,272.792
640,CA-2022-115917,20/05/2022,25/05/2022,Standard Class,RB-19465,Rick Bensley,Home Office,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,0.2,5.0128
641,CA-2022-147067,18/12/2022,22/12/2022,Standard Class,JD-16150,Justin Deggeller,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288
642,CA-2023-167913,30/07/2023,3/8/23,Second Class,JL-15835,John Lee,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0,85.904
643,CA-2023-167913,30/07/2023,3/8/23,Second Class,JL-15835,John Lee,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-LA-10002787,Office Supplies,Labels,Avery 480,26.25,7,0,12.6
644,CA-2023-106103,10/6/23,15/06/2023,Standard Class,SC-20305,Sean Christensen,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.3332
645,US-2023-127719,21/07/2023,25/07/2023,Standard Class,TW-21025,Tamara Willingham,Home Office,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,1,0,3.1752
646,CA-2024-126221,30/4/2024,5/5/24,Standard Class,CC-12430,Chuck Clark,Home Office,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",209.3,2,0,56.511
647,CA-2022-103947,1/4/22,8/4/22,Standard Class,BB-10990,Barry Blumstein,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,5,0.2,9.8625
648,CA-2022-103947,1/4/22,8/4/22,Standard Class,BB-10990,Barry Blumstein,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2,3.0144
649,CA-2022-160745,11/12/22,16/12/2022,Second Class,AR-10825,Anthony Rawles,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,0,6.068
650,CA-2022-160745,11/12/22,16/12/2022,Second Class,AR-10825,Anthony Rawles,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.6782
651,CA-2022-160745,11/12/22,16/12/2022,Second Class,AR-10825,Anthony Rawles,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,4,0,31.6
652,CA-2022-132661,23/10/2022,29/10/2022,Standard Class,SR-20740,Steven Roelle,Home Office,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.4,10,0,178.318
653,CA-2023-140844,19/06/2023,23/06/2023,Standard Class,AR-10405,Allen Rosenblatt,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,2,0,45.9754
654,CA-2023-140844,19/06/2023,23/06/2023,Standard Class,AR-10405,Allen Rosenblatt,Corporate,Pakistan,Hafizabad,Punjab,52110,central-eastern,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0,10.312
655,CA-2022-137239,22/08/2022,28/08/2022,Standard Class,CR-12730,Craig Reiter,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.552,2,0.2,8.5164
656,CA-2022-137239,22/08/2022,28/08/2022,Standard Class,CR-12730,Craig Reiter,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,2,0.7,-2.6544
657,CA-2022-137239,22/08/2022,28/08/2022,Standard Class,CR-12730,Craig Reiter,Consumer,Pakistan,Hafizabad,Punjab,52110,central-eastern,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.288,2,0.2,45.3222
658,US-2022-156097,19/09/2022,19/09/2022,Same Day,EH-14125,Eugene Hildebrand,Home Office,Pakistan,Hafizabad,Punjab,52110,central-eastern,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.098
